"Nicholas Hansen	William Kummings	W	7	5"
"Nicholas Hansen	Zach Robinson	L	7	6"
"Matthew Hernandez	Jeremy Wang	L	0	1"
"Matthew Hernandez	Rowan Stavenow	L	0	2"
"Matthew Hernandez	Rickey Sparks	W	3	3"
"Matthew Hernandez	Lewis Peterson	T	4	4"
"Matthew Hernandez	Brenden Novak	W	7	5"
"Matthew Hernandez	Hoang Ho	L	7	6"
"Jordan Becks	Emily Silvestri	L	0	1"
"Jordan Becks	Christina Pitner	W	3	2"
"Jordan Becks	Ruben Alejandro Canul Mendoza	L	3	3"
"Jordan Becks	Luis Novak	W	6	4"
"Jordan Becks	Ryan Gracia	T	7	5"
"Jordan Becks	Patrick Brodesser	L	7	6"
"Nathanial Patrick	Matthew Ratliff	T	1	1"
"Nathanial Patrick	Michael Hunter	L	1	2"
"Nathanial Patrick	Julius Gray	W	4	3"
"Nathanial Patrick	conner reynolds	L	4	4"
"Nathanial Patrick	David Parlberg	W	7	5"
"Nathanial Patrick	Tito Gonzalez	L	7	6"
"Matthew Hooyman	Daniel Martinez	T	1	1"
"Matthew Hooyman	Philips Nguyen	L	1	2"
"Matthew Hooyman	Brandon Curry	L	1	3"
"Matthew Hooyman	Jacob Smith	W	4	4"
"Matthew Hooyman	Rafal Gladysz	L	4	5"
"Matthew Hooyman	Clayton Keel	W	7	6"
"Bradley Ziege	Alan Rosewicz	L	0	1"
"Bradley Ziege	Max DaSilva	L	0	2"
"Bradley Ziege	Sarah Langenstein	T	1	3"
"Bradley Ziege	David Pomeroy	W	4	4"
"Bradley Ziege	**ST6** Jay Finn	W	7	5"
"Bradley Ziege	Chris Biewer	L	7	6"
"Jordan Lipner	Jack Wallace	L	0	1"
"Jordan Lipner	Jeremy Allen	L	0	2"
"Jordan Lipner	Dan O'Brien	T	1	3"
"Jordan Lipner	Juan Enriquez	W	4	4"
"Jordan Lipner	Richard Mortimer	W	7	5"
"Jordan Lipner	Austin Charles	L	7	6"
"Frank Mintmire	Braden Whited	W	3	1"
"Frank Mintmire	Rey Salvador	T	4	2"
"Frank Mintmire	Vaughn O'Brien	W	7	3"
"Frank Mintmire	Josh Clark	L	7	4"
"Frank Mintmire	Darion Schroeder	L	7	5"
"Eduardo Tzapin	LATE	L	0	1"
"Eduardo Tzapin	LATE	L	0	2"
"Eduardo Tzapin	neelix crain	L	0	3"
"Eduardo Tzapin	Gage Linton	L	0	4"
"Eduardo Tzapin	Joe Rivers	W	3	5"
"Eduardo Tzapin	Blue Riedel	L	3	6"
"Eduardo Tzapin	Michael Distad	T	4	7"
"Eduardo Tzapin	Issaih Allickson	L	4	8"
"Eduardo Tzapin	MATT King	W	7	9"
"Holly Sturm	LATE	L	0	1"
"Holly Sturm	Christine Dong	T	1	2"
"Holly Sturm	Ryan Krats	L	1	3"
"Holly Sturm	Kristen Dyess	L	1	4"
"Holly Sturm	Keira Spitzer	W	4	5"
"Holly Sturm	Scott Noblitt	W	7	6"
"Holly Sturm	Connor Chiappetta	L	7	7"
"Jonathan Sry	Mike Fouchet	L	0	1"
"Jonathan Sry	dominic balagna	L	0	2"
"Jonathan Sry	Zachary Cooper	L	0	3"
"Jonathan Sry	Cody Langston	W	3	4"
"Jonathan Sry	Kevin Ayala	W	6	5"
"Jonathan Sry	Gina Swanberg	L	6	6"
"Jonathan Sry	Riley Malik	L	6	7"
"Jonathan Sry	Jack Horihan	L	6	8"
"Jonathan Sry	Jeremiah Neumann	L	6	9"
"Max Kwiecien	Austin Swayne	L	0	1"
"Max Kwiecien	Dylan Peacock	L	0	2"
"Max Kwiecien	Christina Pitner	W	3	3"
"Max Kwiecien	Michael Jones	L	3	4"
"Max Kwiecien	Dallas White	W	6	5"
"Max Kwiecien	Robert Carter	L	6	6"
"Max Kwiecien	Tim Hennigan	L	6	7"
"Max Kwiecien	Charley Ellis	L	6	8"
"Max Kwiecien	Brenna Hanley	L	6	9"
"Antonio Martinez	Nic Stewart	L	0	1"
"Antonio Martinez	Christian Darnold	L	0	2"
"Antonio Martinez	Jared Grimes	L	0	3"
"Antonio Martinez	Prin Basser	L	0	4"
"Antonio Martinez	Dawson Sorenson	W	3	5"
"Antonio Martinez	Esther Hernández	L	3	6"
"Antonio Martinez	Jason Moore	L	3	7"
"Antonio Martinez	Zachery Hemme	L	3	8"
"Antonio Martinez	Mary Poretsky	W	6	9"
"Eddie Federmeyer	Stephen Palombo	T	1	1"
"Eddie Federmeyer	Will McEowen	L	1	2"
"Eddie Federmeyer	Dalon Dinkel	T	2	3"
"Eddie Federmeyer	Michael Lunning	L	2	4"
"Eddie Federmeyer	Bobby Sanchez	L	2	5"
"Eddie Federmeyer	Zak Hendricks	L	2	6"
"Eddie Federmeyer	Autumn Chamberlain	L	2	7"
"Eddie Federmeyer	Harley Kinney	T	3	8"
"Eddie Federmeyer	Joe Rivers	W	6	9"
"Alexis Ellis	Nick White	L	0	1"
"Alexis Ellis	Christopher Folan	L	0	2"
"Alexis Ellis	Josh Greiff	L	0	3"
"Alexis Ellis	Michael Fuerst	L	0	4"
"Alexis Ellis	Eli Shultz	L	0	5"
"Alexis Ellis	Julius Gray	L	0	6"
"Alexis Ellis	Mary Poretsky	L	0	7"
"Alexis Ellis	BYE	W	3	8"
"Alexis Ellis	David Pomeroy	W	6	9"
"Kevin Lauterbach	Cody Byrd	L	0	1"
"Kevin Lauterbach	Ty Babinski	L	0	2"
"Kevin Lauterbach	Bryan Lyons	W	3	3"
"Kevin Lauterbach	Hunter Slack	L	3	4"
"Kevin Lauterbach	Konnor Homa	L	3	5"
"Kevin Lauterbach	Sam Elliott	L	3	6"
"Kevin Lauterbach	Alexander Frey	W	6	7"
"Kevin Lauterbach	Madeline Baker	L	6	8"
"Kevin Lauterbach	Kallab Fierro	L	6	9"
"Travis Reeves	Wyatt Osterdyk	L	0	1"
"Travis Reeves	Nick Huston	W	3	2"
"Travis Reeves	Benjamin Chang	L	3	3"
"Travis Reeves	Vince Tinerella	L	3	4"
"Travis Reeves	Nathan Cobel	L	3	5"
"Travis Reeves	Seth Sandhoefner	L	3	6"
"Travis Reeves	Jeremiah Neumann	L	3	7"
"Travis Reeves	Mary Poretsky	W	6	8"
"Travis Reeves	Richard Bayram	L	6	9"
"Kevin Ayala	Rey Salvador	L	0	1"
"Kevin Ayala	Devon Tilson	L	0	2"
"Kevin Ayala	Anthony Martinez	L	0	3"
"Kevin Ayala	Nick Huston	W	3	4"
"Kevin Ayala	Jonathan Sry	L	3	5"
"Kevin Ayala	Justin Wangerin	L	3	6"
"Kevin Ayala	Sam Valle	W	6	7"
"Kevin Ayala	Jason Moore	L	6	8"
"Kevin Ayala	Zachery Hemme	L	6	9"
"Sam Elliott	Case Bennink	L	0	1"
"Sam Elliott	John Michael Fisher	W	3	2"
"Sam Elliott	Evan Smith	L	3	3"
"Sam Elliott	Logan Neidemire	L	3	4"
"Sam Elliott	Dora Thilmony	L	3	5"
"Sam Elliott	Kevin Lauterbach	W	6	6"
"Sam Elliott	Jay Carter	L	6	7"
"Sam Elliott	Joshua Dombroski	L	6	8"
"**ST6** Jay Finn	Amanda Zielinski	L	0	1"
"**ST6** Jay Finn	Tyler Mullen	W	3	2"
"**ST6** Jay Finn	Andy Zhou	L	3	3"
"**ST6** Jay Finn	Grant Smith	T	4	4"
"**ST6** Jay Finn	Bradley Ziege	L	4	5"
"**ST6** Jay Finn	Franco Llamas	T	5	6"
"**ST6** Jay Finn	Martin Bantchev	T	6	7"
"**ST6** Jay Finn	Josh Wilcox	L	6	8"
"Esther Hernández	Solomon Poretsky	L	0	1"
"Esther Hernández	Tyreece Heptig	W	3	2"
"Esther Hernández	Azul Garcia Griego	L	3	3"
"Esther Hernández	Zachary Cooper	L	3	4"
"Esther Hernández	**ST1** Miguel Bardales	L	3	5"
"Esther Hernández	Antonio Martinez	W	6	6"
"Esther Hernández	Alan Nguyen	L	6	7"
"Jerico Harden	Teddy Baumfeld	T	1	1"
"Jerico Harden	mason hein	W	4	2"
"Jerico Harden	Stjepan Peharda	L	4	3"
"Jerico Harden	Timothy Bennett	L	4	4"
"Jerico Harden	William Chang	T	5	5"
"Jerico Harden	Michael Lunning	T	6	6"
"Jerico Harden	Blue Riedel	L	6	7"
"Kris Krueger	Steven Tijerina	W	3	1"
"Kris Krueger	Caleb Rogerson	L	3	2"
"Kris Krueger	Max Moderski	L	3	3"
"Kris Krueger	Maxwell Pribyl	L	3	4"
"Kris Krueger	clayton may	L	3	5"
"Kris Krueger	Jeremiah Neumann	W	6	6"
"Kris Krueger	Sam Mercado	L	6	7"
"Christian Villegas	Jessica Blackwell	W	3	1"
"Christian Villegas	PAUL GIZA	L	3	2"
"Christian Villegas	Cameron Cohen	L	3	3"
"Christian Villegas	**ST4** Brandon Boardman	W	6	4"
"Christian Villegas	Jalen Jones	L	6	5"
"Christian Villegas	Arthur Terrones	L	6	6"
"Christian Villegas	Tristen Lorsung	L	6	7"
"Nic Williams	Mike Dillon	L	0	1"
"Nic Williams	Jose Marzan	L	0	2"
"Nic Williams	James Moore	L	0	3"
"Nic Williams	clayton may	L	0	4"
"Nic Williams	Cody Langston	W	3	5"
"Nic Williams	Sam Valle	W	6	6"
"Nic Williams	Dallas White	L	6	7"
"Steven Bates	Bryan Holkup	W	3	1"
"Steven Bates	Daniel Altavilla	L	3	2"
"Steven Bates	Minh Vu	W	6	3"
"Steven Bates	Mason Galvan	L	6	4"
"Steven Bates	John Wanggaard	L	6	5"
"Steven Bates	Bo Yum	L	6	6"
"Jeremie G.	Elijah Moses	W	3	1"
"Jeremie G.	Luis Novak	W	6	2"
"Jeremie G.	Cyrus McCane	L	6	3"
"Jeremie G.	Kyle Lesniewicz	L	6	4"
"Jeremie G.	Josh Taylor	L	6	5"
"Jeremie G.	Kenneth Springett	L	6	6"
"Yousei Chang	Jimmy Chen	L	0	1"
"Yousei Chang	BYE	W	3	2"
"Yousei Chang	Matt Bacnis	L	3	3"
"Yousei Chang	Cameron Shenoy	W	6	4"
"Yousei Chang	Conor O'Shea	L	6	5"
"Yousei Chang	Stephen Richardson	L	6	6"
"Justin Smith	Andy Zhou	W	3	1"
"Justin Smith	Alex Mullane	W	6	2"
"Justin Smith	Summer Plesko	L	6	3"
"Justin Smith	Juan Mora	L	6	4"
"Justin Smith	Benjamin Peacock	L	6	5"
"Justin Smith	Dillon Foley	L	6	6"
"Jeff Heimann	Michael Dion	W	3	1"
"Jeff Heimann	MIGUEL POLANCO	W	6	2"
"Jeff Heimann	Dan Hugar	L	6	3"
"Jeff Heimann	Noah Sawyer	L	6	4"
"Jeff Heimann	Michael Lesky	L	6	5"
"Jeff Heimann	Spencer Axness	L	6	6"
"Aaron West	Zach Zaharis	L	0	1"
"Aaron West	Conner LaVelle	W	3	2"
"Aaron West	Braden Whited	W	6	3"
"Aaron West	Anthony Kelly	L	6	4"
"Aaron West	Robert Simpson	L	6	5"
"Aaron West	Ian Juhl	L	6	6"
"Olive Battaglia	Jason Okayama	W	3	1"
"Olive Battaglia	Eric Ridgeway	L	3	2"
"Olive Battaglia	Justin Wangerin	W	6	3"
"Olive Battaglia	Matt Glad	L	6	4"
"Olive Battaglia	Correy Alexander	L	6	5"
"Olive Battaglia	Michael Hunter	L	6	6"
"Joseph Nawal	Austin Charles	T	1	1"
"Joseph Nawal	Jeremy Gumila	T	2	2"
"Joseph Nawal	Scott Knell	T	3	3"
"Joseph Nawal	Kyle Malecek	W	6	4"
"Joseph Nawal	KoPheng Lor	L	6	5"
"Joseph Nawal	Patrick Sauriol	L	6	6"
"Spencer Trippi	Austin Smith	W	3	1"
"Spencer Trippi	Steve Wang	L	3	2"
"Spencer Trippi	JW Kriewall	L	3	3"
"Spencer Trippi	Evan Cole	W	6	4"
"Spencer Trippi	Elliot Miller	L	6	5"
"Spencer Trippi	Dennis Mua	L	6	6"
"Evan Juhl	Ty Babinski	W	3	1"
"Evan Juhl	Mason Lovato	L	3	2"
"Evan Juhl	Rowan Stavenow	L	3	3"
"Evan Juhl	Miguel Arocho	W	6	4"
"Evan Juhl	Hunter Slack	L	6	5"
"Evan Juhl	Andrew Nisen	L	6	6"
"Vince Tinerella	Joshua Wheeler	L	0	1"
"Vince Tinerella	Grant Smith	W	3	2"
"Vince Tinerella	Ernesto Gonzalez	L	3	3"
"Vince Tinerella	Travis Reeves	W	6	4"
"Vince Tinerella	Jake Jensen	L	6	5"
"Vince Tinerella	Aiden Chevere	L	6	6"
"David Hong	Jonathan Cooper	L	0	1"
"David Hong	Nathan Guffey	L	0	2"
"David Hong	Roberto Castaneda	W	3	3"
"David Hong	Greg Kerien	L	3	4"
"David Hong	Chris Haynes	L	3	5"
"David Hong	Joshua Dombroski	W	6	6"
"Wyatt Palguta	Bryan Funk	L	0	1"
"Wyatt Palguta	Max Quint	L	0	2"
"Wyatt Palguta	Joe Mowry	W	3	3"
"Wyatt Palguta	Shukri Ideis	L	3	4"
"Wyatt Palguta	Scott Zelenak	W	6	5"
"Wyatt Palguta	Anthony Tinerella Jr	L	6	6"
"Owen Hegg	Drew Burkhalter	W	3	1"
"Owen Hegg	Tyler Housey	L	3	2"
"Owen Hegg	Jonathan Marquedant	L	3	3"
"Owen Hegg	Eli Keene	W	6	4"
"Owen Hegg	Muhammad Ideis	L	6	5"
"Owen Hegg	Jessica Blackwell	L	6	6"
"Kevin Garcia	Wyatt York	L	0	1"
"Kevin Garcia	Daniel Scheetz	W	3	2"
"Kevin Garcia	Benjamin Peacock	L	3	3"
"Kevin Garcia	Muhammad Ideis	L	3	4"
"Kevin Garcia	MATT King	W	6	5"
"Kevin Garcia	Shira Yunker	L	6	6"
"Anthony Martinez	Tyler Melville	L	0	1"
"Anthony Martinez	Joseph Harding	L	0	2"
"Anthony Martinez	Kevin Ayala	W	3	3"
"Anthony Martinez	Hollis Slaughter	W	6	4"
"Anthony Martinez	Adam Baker	L	6	5"
"Anthony Martinez	Luis Novak	L	6	6"
"Nelson Brownell	Aren Ashlock	L	0	1"
"Nelson Brownell	James Stallcup	W	3	2"
"Nelson Brownell	Ryne Morgan	L	3	3"
"Nelson Brownell	Alexander Rodriguez	W	6	4"
"Nelson Brownell	Dustin Neubauer	L	6	5"
"Nelson Brownell	Sam Corder	L	6	6"
"Nicolas Flores	Nate Orr	L	0	1"
"Nicolas Flores	James Moore	W	3	2"
"Nicolas Flores	Alex krekeler	L	3	3"
"Nicolas Flores	Blue Riedel	W	6	4"
"Nicolas Flores	Kevin Krueger	L	6	5"
"Nicolas Flores	Joshua Bergmann	L	6	6"
"Osvaldo Murillo	Ian Buck	L	0	1"
"Osvaldo Murillo	Cameron Cohen	L	0	2"
"Osvaldo Murillo	Tony Young	W	3	3"
"Osvaldo Murillo	Austin Smith	W	6	4"
"Osvaldo Murillo	Andrew Dombroski	L	6	5"
"Osvaldo Murillo	Alex Mullane	L	6	6"
"Nicholas Karalexis	Issaih Allickson	L	0	1"
"Nicholas Karalexis	Sheilla Nourzad	W	3	2"
"Nicholas Karalexis	Ian Stauffer	W	6	3"
"Nicholas Karalexis	Dylan Hand	L	6	4"
"Nicholas Karalexis	Derek Westrick	L	6	5"
"Nicholas Karalexis	Nick Foltz	L	6	6"
"Bobby Sanchez	Will McEowen	T	1	1"
"Bobby Sanchez	Zak Hendricks	T	2	2"
"Bobby Sanchez	Joseph Young	L	2	3"
"Bobby Sanchez	Ash Shepherd	L	2	4"
"Bobby Sanchez	Eddie Federmeyer	W	5	5"
"Bobby Sanchez	Andrew Schrank	T	6	6"
"Jared Grimes	Corey Blankenship	L	0	1"
"Jared Grimes	Benjamin Peacock	L	0	2"
"Jared Grimes	Antonio Martinez	W	3	3"
"Jared Grimes	Melina Perez	W	6	4"
"Jared Grimes	Devin Ardissono	L	6	5"
"Jared Grimes	Blake Bollenbach	L	6	6"
"Konnor Homa	Darion Schroeder	L	0	1"
"Konnor Homa	Steven Bielmeier	L	0	2"
"Konnor Homa	Ethan Stigler	L	0	3"
"Konnor Homa	Bobby Starace	W	3	4"
"Konnor Homa	Kevin Lauterbach	W	6	5"
"Konnor Homa	Elijah Baranyk-Smith	L	6	6"
"Peter Kim	Aaron Monti	W	3	1"
"Peter Kim	Max Kurilla	L	3	2"
"Peter Kim	Daniel Lynch	L	3	3"
"Peter Kim	Andrew Xiong	L	3	4"
"Peter Kim	Jose Lopez	L	3	5"
"Peter Kim	Bobby Starace	W	6	6"
"Andrew Schrank	Benjamin Sebastian	L	0	1"
"Andrew Schrank	Misael Lopez	T	1	2"
"Andrew Schrank	Yajie Zhang	L	1	3"
"Andrew Schrank	Jon Self	W	4	4"
"Andrew Schrank	Jacob Frasher	T	5	5"
"Andrew Schrank	Bobby Sanchez	T	6	6"
"Kaleb Edmunds	Cameron Bangasan	W	3	1"
"Kaleb Edmunds	JW Kriewall	W	6	2"
"Kaleb Edmunds	John Shaw	L	6	3"
"Kaleb Edmunds	Ramiro Galindo	L	6	4"
"Kaleb Edmunds	Scott Knell	L	6	5"
"Benjamin Smith	Steven Martinez	W	3	1"
"Benjamin Smith	Nate Nicolas	L	3	2"
"Benjamin Smith	Nate Manning	W	6	3"
"Benjamin Smith	Troy Velasquez	L	6	4"
"Benjamin Smith	Alan Rosewicz	L	6	5"
"Malakhi Pizar	Corey Scott	W	3	1"
"Malakhi Pizar	Austin Swayne	W	6	2"
"Malakhi Pizar	Nadher Tabash	L	6	3"
"Malakhi Pizar	Thomas Veazie	L	6	4"
"Malakhi Pizar	Shukri Ideis	L	6	5"
"Tyler Fairman	Kiel Homa	W	3	1"
"Tyler Fairman	Connor Chiappetta	W	6	2"
"Tyler Fairman	Nate Orr	L	6	3"
"Tyler Fairman	Evan Smith	L	6	4"
"Tyler Fairman	Jordan Householder	L	6	5"
"Cody Petska	Por Vue	W	3	1"
"Cody Petska	Raymond Liu	L	3	2"
"Cody Petska	Michael Hopkins	L	3	3"
"Cody Petska	Raul Navarro	W	6	4"
"Cody Petska	Gary Hodges	L	6	5"
"MIGUEL POLANCO	Kevin Lipuma	W	3	1"
"MIGUEL POLANCO	Jeff Heimann	L	3	2"
"MIGUEL POLANCO	Michael Tarczynski	W	6	3"
"MIGUEL POLANCO	Maxwell Johnson	L	6	4"
"MIGUEL POLANCO	Justin Fedorenka	L	6	5"
"Joshua Yang	Amber Hart	W	3	1"
"Joshua Yang	Chris Reyes	W	6	2"
"Joshua Yang	Nathan Brower	L	6	3"
"Joshua Yang	Tom Savady	L	6	4"
"Joshua Yang	Hunter Reed	L	6	5"
"Richard Chang	Parker Greenwald	W	3	1"
"Richard Chang	Martin Bantchev	W	6	2"
"Richard Chang	William Diodati	L	6	3"
"Richard Chang	Fayez Syed	L	6	4"
"Richard Chang	Abe Morales	L	6	5"
"Kane Hughes	Adam Reinhardt	W	3	1"
"Kane Hughes	Emmet Hurley	L	3	2"
"Kane Hughes	Raymond Long	L	3	3"
"Kane Hughes	Blessing Ametitovi	W	6	4"
"Kane Hughes	Zack Prather	L	6	5"
"Blake Turpin	Anthony Tinerella Jr	W	3	1"
"Blake Turpin	Cody Byrd	L	3	2"
"Blake Turpin	Michael Battaglia	L	3	3"
"Blake Turpin	Alex Cruz	W	6	4"
"Blake Turpin	neelix crain	L	6	5"
"Xuchen Wang	Jeremy Allen	W	3	1"
"Xuchen Wang	Bobby Papiernik	L	3	2"
"Xuchen Wang	Samuel Gay	L	3	3"
"Xuchen Wang	Tanner Caplinger	W	6	4"
"Xuchen Wang	Jesse Tyczkowski	L	6	5"
"Allen Gutierrez	Hector Hoyos	L	0	1"
"Allen Gutierrez	Dan O'Brien	W	3	2"
"Allen Gutierrez	Alec Tuohey	W	6	3"
"Allen Gutierrez	Diamonti Noble	L	6	4"
"Allen Gutierrez	Jeremy Gumila	L	6	5"
"Matthew Sharpe	brian myers	L	0	1"
"Matthew Sharpe	Sarah Radeztsky	W	3	2"
"Matthew Sharpe	Kristopher Johnson	W	6	3"
"Matthew Sharpe	Anthony Zheng	L	6	4"
"Matthew Sharpe	Cody Graham	L	6	5"
"Brandon Link	Paul McCann	L	0	1"
"Brandon Link	Luke Hoppe	W	3	2"
"Brandon Link	Robert Simpson	W	6	3"
"Brandon Link	Ian Viets	L	6	4"
"Brandon Link	Jacob Hall	L	6	5"
"Devon Tilson	Timothy Bailey	L	0	1"
"Devon Tilson	Kevin Ayala	W	3	2"
"Devon Tilson	Estreberto Marin	W	6	3"
"Devon Tilson	Wesley Hollenberg	L	6	4"
"Devon Tilson	Rowan Stavenow	L	6	5"
"Jordin Wease	Tou Moua	W	3	1"
"Jordin Wease	Arlo Neel	L	3	2"
"Jordin Wease	Cameron Bangasan	L	3	3"
"Jordin Wease	Andrew Kennett	W	6	4"
"Jordin Wease	Joe Dietrich	L	6	5"
"Trevor Lehmann	Keegan Ives	W	3	1"
"Trevor Lehmann	Daniel Zhou	L	3	2"
"Trevor Lehmann	Nicholas Watters	L	3	3"
"Trevor Lehmann	Madeline Baker	W	6	4"
"Trevor Lehmann	Graham Gasper	L	6	5"
"Josue Polanco	Christopher Headlee	W	3	1"
"Josue Polanco	Fayez Syed	L	3	2"
"Josue Polanco	Robert Briggs	W	6	3"
"Josue Polanco	Bryan Holkup	L	6	4"
"Josue Polanco	Fred Singer IV	L	6	5"
"Brooklyn Lindley	Nicholas Hansen	W	3	1"
"Brooklyn Lindley	Michael Tran	L	3	2"
"Brooklyn Lindley	Andrew Hedrick	L	3	3"
"Brooklyn Lindley	Jason Hsu	L	3	4"
"Brooklyn Lindley	Dylan Whitlow	W	6	5"
"Mitch Spiegel	Jacob Frasher	W	3	1"
"Mitch Spiegel	David Cooper	L	3	2"
"Mitch Spiegel	Iyla Sutherland	L	3	3"
"Mitch Spiegel	Ethan Buck	W	6	4"
"Mitch Spiegel	Corey Blankenship	L	6	5"
"Timothy Eberhardt	Gabriel Smart	L	0	1"
"Timothy Eberhardt	Brandon Elliott	W	3	2"
"Timothy Eberhardt	Trenton Smith	W	6	3"
"Timothy Eberhardt	Paul McCann	L	6	4"
"Timothy Eberhardt	Martin Solis	L	6	5"
"Samuel Reinke	Alexander Pineda	L	0	1"
"Samuel Reinke	Alex Alonso Toledo	W	3	2"
"Samuel Reinke	James Peck	L	3	3"
"Samuel Reinke	Emily Silvestri	W	6	4"
"Samuel Reinke	Tony Hoang	L	6	5"
"Estreberto Marin	Harley Kinney	W	3	1"
"Estreberto Marin	Ben Cryer	L	3	2"
"Estreberto Marin	Devon Tilson	L	3	3"
"Estreberto Marin	Bennett LaSalle	L	3	4"
"Estreberto Marin	Bartosz Podsiadlo	W	6	5"
"Steven Tijerina	Kris Krueger	L	0	1"
"Steven Tijerina	Michael Distad	W	3	2"
"Steven Tijerina	Andrew Martin	W	6	3"
"Steven Tijerina	Tou Moua	L	6	4"
"Steven Tijerina	Alexander Bonilla	L	6	5"
"Caleb Weidner	Paul Thompson	W	3	1"
"Caleb Weidner	Edan Lewis	L	3	2"
"Caleb Weidner	Josh Schill	L	3	3"
"Caleb Weidner	Martin Solis	L	3	4"
"Caleb Weidner	Mark Selzler	W	6	5"
"Edd Punzy	Mack Klingbeil	W	3	1"
"Edd Punzy	Wilfred Worland	L	3	2"
"Edd Punzy	Joseph Dirkis	W	6	3"
"Edd Punzy	Dennis Peroff	L	6	4"
"Edd Punzy	Jason meisel	L	6	5"
"Reno Escamilla	Ricardo Torres	L	0	1"
"Reno Escamilla	Jason Okayama	W	3	2"
"Reno Escamilla	Cameron Shenoy	W	6	3"
"Reno Escamilla	Jonathan Cooper	L	6	4"
"Reno Escamilla	James Hart	L	6	5"
"Ian Baumgarner	Rishi Gupta	L	0	1"
"Ian Baumgarner	Michael Dion	L	0	2"
"Ian Baumgarner	Charley Ellis	W	3	3"
"Ian Baumgarner	Austin Davis	W	6	4"
"Ian Baumgarner	Tylar Fischer	L	6	5"
"Kyle Ferch	vincent gillette	W	3	1"
"Kyle Ferch	Grant Mathey	W	6	2"
"Kyle Ferch	Jack Malboeuf	L	6	3"
"Kyle Ferch	Isabelle Medina	L	6	4"
"Riley Hulbert	Seth Poore	L	0	1"
"Riley Hulbert	Joe Rivers	W	3	2"
"Riley Hulbert	Blue Riedel	W	6	3"
"Riley Hulbert	Brian Thompson	L	6	4"
"Isaac Cichacki	Zander Bennett	L	0	1"
"Isaac Cichacki	Kyle Bies	L	0	2"
"Isaac Cichacki	nicole ocampo	W	3	3"
"Isaac Cichacki	Luke Hoppe	W	6	4"
"Kosta Kourtis	Jonathan Chicka	L	0	1"
"Kosta Kourtis	Dorian Born	W	3	2"
"Kosta Kourtis	Nolan Ware	W	6	3"
"Kosta Kourtis	Tom Filbey	L	6	4"
"Alex Tryjankowski	Adrian Jireh Canul Mendoza	T	1	1"
"Alex Tryjankowski	Regan Retzloff	L	1	2"
"Alex Tryjankowski	Anthony Peppler	W	4	3"
"Alex Tryjankowski	Gregor Langbehn	L	4	4"
"Alex Tryjankowski	Jacob Kunnari	T	5	5"
"Alex Tryjankowski	Sebastian Castillo	L	5	6"
"Alex Tryjankowski	Stephen Palombo	L	5	7"
"Alex Tryjankowski	Noah Weiss	L	5	8"
"Alex Tryjankowski	Sam Daeges	L	5	9"
"Autumn Chamberlain	Troy Velasquez	L	0	1"
"Autumn Chamberlain	Aaron Duggan	L	0	2"
"Autumn Chamberlain	Nick DeFries	T	1	3"
"Autumn Chamberlain	Hunter Frahm	L	1	4"
"Autumn Chamberlain	April Spaulding	T	2	5"
"Autumn Chamberlain	Ricardo Olavarria	L	2	6"
"Autumn Chamberlain	Eddie Federmeyer	W	5	7"
"Autumn Chamberlain	Yajie Zhang	L	5	8"
"Autumn Chamberlain	Michael Distad	L	5	9"
"Camden Harding	Michael Lesky	T	1	1"
"Camden Harding	Troy Asseln	W	4	2"
"Camden Harding	Steven Champagne	L	4	3"
"Camden Harding	Joshua Dornbush	T	5	4"
"Camden Harding	Seth Beckmann	L	5	5"
"Camden Harding	Riley Frey	L	5	6"
"Camden Harding	Nick DeFries	L	5	7"
"Camden Harding	Dominik Avalos	L	5	8"
"Grant Smith	Shashi Naraine	L	0	1"
"Grant Smith	Vince Tinerella	L	0	2"
"Grant Smith	Jeffrey Duong	W	3	3"
"Grant Smith	**ST6** Jay Finn	T	4	4"
"Grant Smith	Christian Galvan	L	4	5"
"Grant Smith	Joel Degracia	T	5	6"
"Grant Smith	Brenden Novak	L	5	7"
"Grant Smith	Tyler Mullen	L	5	8"
"Gaylen Zellner	Savannah Cruz	L	0	1"
"Gaylen Zellner	Gregory Cresswell	L	0	2"
"Gaylen Zellner	Dakota Payne	T	1	3"
"Gaylen Zellner	Nick DeFries	T	2	4"
"Gaylen Zellner	Mollie Ables	L	2	5"
"Gaylen Zellner	Hollis Slaughter	W	5	6"
"Gaylen Zellner	Adrian Jireh Canul Mendoza	L	5	7"
"Josh Fluto	Thomas Happel	T	1	1"
"Josh Fluto	Josh Hardin	L	1	2"
"Josh Fluto	Caleb Koch	T	2	3"
"Josh Fluto	Ricardo Olavarria	W	5	4"
"Josh Fluto	vincent gillette	L	5	5"
"Josh Fluto	Callie Moore	L	5	6"
"Josh Fluto	Cade Gentes	L	5	7"
"Eli Shultz	Edwin Arrollo	L	0	1"
"Eli Shultz	Thomas Deemter	T	1	2"
"Eli Shultz	Patrick Brodesser	L	1	3"
"Eli Shultz	Austin Charles	L	1	4"
"Eli Shultz	Alexis Ellis	W	4	5"
"Eli Shultz	Luke Miller	L	4	6"
"Eli Shultz	Joseph Cornell	T	5	7"
"Johnathan Thompson	Zak Hendricks	T	1	1"
"Johnathan Thompson	Noah Weiss	T	2	2"
"Johnathan Thompson	William Heffernan	L	2	3"
"Johnathan Thompson	Asa Smith	L	2	4"
"Johnathan Thompson	Alexander Frey	W	5	5"
"Johnathan Thompson	Allison Braun	L	5	6"
